cause,sex,age,year,deaths
090-102  XX.External causes of mortality,Males,65,1982,431.1324849379073
090-102  XX.External causes of mortality,Males,65,1981,495.02885287945907
090-102  XX.External causes of mortality,Males,65,1980,528.2168377823409
090-102  XX.External causes of mortality,Males,70,2021,649.4946529670791
090-102  XX.External causes of mortality,Males,70,2020,684.6350614183117
090-102  XX.External causes of mortality,Males,70,2019,699.3557071231763
090-102  XX.External causes of mortality,Males,70,2018,688.4822006472492
090-102  XX.External causes of mortality,Males,70,2017,622.0300405455216
090-102  XX.External causes of mortality,Males,70,2016,643.3849472674976
090-102  XX.External causes of mortality,Males,70,2015,601.9556230124314
090-102  XX.External causes of mortality,Males,70,2014,559.9942070227146
090-102  XX.External causes of mortality,Males,70,2013,575.8975670147486
090-102  XX.External causes of mortality,Males,70,2012,549.8653391477959
090-102  XX.External causes of mortality,Males,70,2011,547.7500761808025
090-102  XX.External causes of mortality,Males,70,2010,547.7578801524073
090-102  XX.External causes of mortality,Males,70,2009,606.798494117647
090-102  XX.External causes of mortality,Males,70,2008,642.0923749180686
090-102  XX.External causes of mortality,Males,70,2007,694.1806749959435
090-102  XX.External causes of mortality,Males,70,2006,730.0745608647586
090-102  XX.External causes of mortality,Males,70,2005,821.004325027749
090-102  XX.External causes of mortality,Males,70,2004,806.9104152060451
090-102  XX.External causes of mortality,Males,70,2003,790.8222436993532
090-102  XX.External causes of mortality,Males,70,2002,741.8180364688416
090-102  XX.External causes of mortality,Males,70,2001,689.8602398698498
090-102  XX.External causes of mortality,Males,70,2000,740.7604765348457
090-102  XX.External causes of mortality,Males,70,1999,714.815158546017
090-102  XX.External causes of mortality,Males,70,1998,756.0730448442233
090-102  XX.External causes of mortality,Males,70,1997,664.507548251481
090-102  XX.External causes of mortality,Males,70,1996,646.6380974090115
090-102  XX.External causes of mortality,Males,70,1995,743.6047908833676
090-102  XX.External causes of mortality,Males,70,1994,605.3161809045226
090-102  XX.External causes of mortality,Males,70,1993,610.2778582964098
090-102  XX.External causes of mortality,Males,70,1992,544.3364106188436
090-102  XX.External causes of mortality,Males,70,1991,607.3840903954803
090-102  XX.External causes of mortality,Males,70,1990,612.47960171483885
090-102  XX.External causes of mortality,Males,70,1989,611.5909662443177
090-102  XX.External causes of mortality,Males,70,1988,572.5977295397331
090-102  XX.External causes of mortality,Males,70,1987,612.2879187053068
090-102  XX.External causes of mortality,Males,70,1986,655.3616453483022
090-102  XX.External causes of mortality,Males,70,1985,607.267118465059
090-102  XX.External causes of mortality,Males,70,1984,616.1924312745448
090-102  XX.External causes of mortality,Males,70,1983,555.0733835779453
090-102  XX.External causes of mortality,Males,70,1982,570.2563987225046
090-102  XX.External causes of mortality,Males,70,1981,510.0890130028798
090-102  XX.External causes of mortality,Males,70,1980,563.2708980359564
090-102  XX.External causes of mortality,Males,75,2021,814.1513901465607
090-102  XX.External causes of mortality,Males,75,2020,703.6178641502382
090-102  XX.External causes of mortality,Males,75,2019,773.2859595053252
090-102  XX.External causes of mortality,Males,75,2018,646.599791975037
090-102  XX.External causes of mortality,Males,75,2017,661.6925832451356
090-102  XX.External causes of mortality,Males,75,2016,713.4130282512258
090-102  XX.External causes of mortality,Males,75,2015,724.5583034996712
090-102  XX.External causes of mortality,Males,75,2014,758.6543077264982
090-102  XX.External causes of mortality,Males,75,2013,714.4927247984926
090-102  XX.External causes of mortality,Males,75,2012,806.4588524643216
090-102  XX.External causes of mortality,Males,75,2011,845.7016682384312
090-102  XX.External causes of mortality,Males,75,2010,741.2568498638038
090-102  XX.External causes of mortality,Males,75,2009,843.9770143351458
090-102  XX.External causes of mortality,Males,75,2008,738.3345712356515
090-102  XX.External causes of mortality,Males,75,2007,789.6577840112202
090-102  XX.External causes of mortality,Males,75,2006,849.8168756695444
090-102  XX.External causes of mortality,Males,75,2005,843.5119411025319
090-102  XX.External causes of mortality,Males,75,2004,843.251618097922
090-102  XX.External causes of mortality,Males,75,2003,753.0496737976027
090-102  XX.External causes of mortality,Males,75,2002,692.065075988779
090-102  XX.External causes of mortality,Males,75,2001,731.9491702558905
090-102  XX.External causes of mortality,Males,75,2000,721.0756516211062
090-102  XX.External causes of mortality,Males,75,1999,641.9436805011746
090-102  XX.External causes of mortality,Males,75,1998,642.8935577942736
090-102  XX.External causes of mortality,Males,75,1997,647.959628115617
090-102  XX.External causes of mortality,Males,75,1996,571.431252596201
090-102  XX.External causes of mortality,Males,75,1995,523.5177397639978
090-102  XX.External causes of mortality,Males,75,1994,516.592082616179
090-102  XX.External causes of mortality,Males,75,1993,496.4364625414983
090-102  XX.External causes of mortality,Males,75,1992,583.3697185889814
090-102  XX.External causes of mortality,Males,75,1991,583.5229107358733
090-102  XX.External causes of mortality,Males,75,1990,647.7665290835436
090-102  XX.External causes of mortality,Males,75,1989,625.6483402489627
090-102  XX.External causes of mortality,Males,75,1988,577.535685273297
090-102  XX.External causes of mortality,Males,75,1987,604.6137011997342
090-102  XX.External causes of mortality,Males,75,1986,602.6960073994142
090-102  XX.External causes of mortality,Males,75,1985,575.4089003667939
090-102  XX.External causes of mortality,Males,75,1984,562.3964571249412
090-102  XX.External causes of mortality,Males,75,1983,596.2324311676157
090-102  XX.External causes of mortality,Males,75,1982,538.1789977126222
090-102  XX.External causes of mortality,Males,75,1981,519.3161934933594
090-102  XX.External causes of mortality,Males,75,1980,521.2818560133167
090-102  XX.External causes of mortality,Males,80,2021,887.0909090909091
090-102  XX.External causes of mortality,Males,80,2020,911.65048469192
090-102  XX.External causes of mortality,Males,80,2019,1008.5942718647474
090-102  XX.External causes of mortality,Males,80,2018,1020.766361203471
090-102  XX.External causes of mortality,Males,80,2017,1078.3123563818676
090-102  XX.External causes of mortality,Males,80,2016,1017.9280137620749
090-102  XX.External causes of mortality,Males,80,2015,1053.2493018341006
090-102  XX.External causes of mortality,Males,80,2014,953.7079460592059
090-102  XX.External causes of mortality,Males,80,2013,991.4312740487388
090-102  XX.External causes of mortality,Males,80,2012,904.7814811930535
090-102  XX.External causes of mortality,Males,80,2011,865.1598223896663
090-102  XX.External causes of mortality,Males,80,2010,804.8918963344474
090-102  XX.External causes of mortality,Males,80,2009,769.8288245881213
090-102  XX.External causes of mortality,Males,80,2008,809.0331958249121
090-102  XX.External causes of mortality,Males,80,2007,811.8213727479639
090-102  XX.External causes of mortality,Males,80,2006,809.0583751195618
090-102  XX.External causes of mortality,Males,80,2005,785.6078485713493
090-102  XX.External causes of mortality,Males,80,2004,750.7199904565924
090-102  XX.External causes of mortality,Males,80,2003,657.5521917184893
090-102  XX.External causes of mortality,Males,80,2002,545.2287251710623
090-102  XX.External causes of mortality,Males,80,2001,498.01207530992104
090-102  XX.External causes of mortality,Males,80,2000,483.01699056079957
090-102  XX.External causes of mortality,Males,80,1999,527.8673655586962
090-102  XX.External causes of mortality,Males,80,1998,494.84211671684017
090-102  XX.External causes of mortality,Males,80,1997,520.0868703489024
090-102  XX.External causes of mortality,Males,80,1996,490.82177996422183
090-102  XX.External causes of mortality,Males,80,1995,518.7091951896392
090-102  XX.External causes of mortality,Males,80,1994,501.5130665655225
090-102  XX.External causes of mortality,Males,80,1993,475.6027918781726
090-102  XX.External causes of mortality,Males,80,1992,494.57030708843223
090-102  XX.External causes of mortality,Males,80,1991,494.62329758414666
090-102  XX.External causes of mortality,Males,80,1990,543.7053564606098
090-102  XX.External causes of mortality,Males,80,1989,544.5525431674349
090-102  XX.External causes of mortality,Males,80,1988,496.56194869304846
090-102  XX.External causes of mortality,Males,80,1987,489.5095236110532
090-102  XX.External causes of mortality,Males,80,1986,465.43725423149255
090-102  XX.External causes of mortality,Males,80,1985,460.23172830695603
090-102  XX.External causes of mortality,Males,80,1984,443.3801716350497
090-102  XX.External causes of mortality,Males,80,1983,479.2192320014646
090-102  XX.External causes of mortality,Males,80,1982,411.12458950133885
090-102  XX.External causes of mortality,Males,80,1981,413.21127481072233
090-102  XX.External causes of mortality,Males,80,1980,361.0957712102722
090-102  XX.External causes of mortality,Males,85,2021,1128.2051288023479
090-102  XX.External causes of mortality,Males,85,2020,1069.3695845298846
090-102  XX.External causes of mortality,Males,85,2019,1077.5120835085463
090-102  XX.External causes of mortality,Males,85,2018,1068.547902132259
090-102  XX.External causes of mortality,Males,85,2017,1037.8794911295533
090-102  XX.External causes of mortality,Males,85,2016,1024.5954511755983
090-102  XX.External causes of mortality,Males,85,2015,979.0659685863874
090-102  XX.External causes of mortality,Males,85,2014,912.2769628990509
090-102  XX.External causes of mortality,Males,85,2013,835.4477682113368
090-102  XX.External causes of mortality,Males,85,2012,755.8584202682563
090-102  XX.External causes of mortality,Males,85,2011,714.8388701258827
090-102  XX.External causes of mortality,Males,85,2010,670.9926018447348
090-102  XX.External causes of mortality,Males,85,2009,664.7516512549538
090-102  XX.External causes of mortality,Males,85,2008,587.4654644077349
090-102  XX.External causes of mortality,Males,85,2007,584.3578188539741
090-102  XX.External causes of mortality,Males,85,2006,530.4395744856306
090-102  XX.External causes of mortality,Males,85,2005,513.2458936610293
090-102  XX.External causes of mortality,Males,85,2004,502.57512772368017
090-102  XX.External causes of mortality,Males,85,2003,427.1902915050669
090-102  XX.External causes of mortality,Males,85,2002,346.0809869881196
090-102  XX.External causes of mortality,Males,85,2001,415.13369550814895
090-102  XX.External causes of mortality,Males,85,2000,394.3207163387132
090-102  XX.External causes of mortality,Males,85,1999,365.0066202966563
090-102  XX.External causes of mortality,Males,85,1998,404.0909011526371
090-102  XX.External causes of mortality,Males,85,1997,397.7778992936888
090-102  XX.External causes of mortality,Males,85,1996,380.8303500860105
090-102  XX.External causes of mortality,Males,85,1995,355.54442633949964
090-102  XX.External causes of mortality,Males,85,1994,289.4814721324717
090-102  XX.External causes of mortality,Males,85,1993,315.59984559958826
090-102  XX.External causes of mortality,Males,85,1992,331.4901552130752
090-102  XX.External causes of mortality,Males,85,1991,301.4930115745796
090-102  XX.External causes of mortality,Males,85,1990,321.6984490069181
090-102  XX.External causes of mortality,Males,85,1989,301.4452399266316
090-102  XX.External causes of mortality,Males,85,1988,279.3847552184542
090-102  XX.External causes of mortality,Males,85,1987,236.36075597554196
090-102  XX.External causes of mortality,Males,85,1986,222.36241039108523
090-102  XX.External causes of mortality,Males,85,1985,191.10981745005031
090-102  XX.External causes of mortality,Males,85,1984,188.10547407229302
090-102  XX.External causes of mortality,Males,85,1983,257.1007369081217
090-102  XX.External causes of mortality,Males,85,1982,260.06660404747674
090-102  XX.External causes of mortality,Males,85,1981,214.1658200602669
090-102  XX.External causes of mortality,Males,85,1980,212.13446901051105
090-102  XX.External causes of mortality,Males,90,2021,748.6867050008713
090-102  XX.External causes of mortality,Males,90,2020,684.7732384522524
090-102  XX.External causes of mortality,Males,90,2019,735.3437707414204
090-102  XX.External causes of mortality,Males,90,2018,708.0889601752601
090-102  XX.External causes of mortality,Males,90,2017,668.7492816382695
090-102  XX.External causes of mortality,Males,90,2016,634.5957630782533
090-102  XX.External causes of mortality,Males,90,2015,521.0983827493261
090-102  XX.External causes of mortality,Males,90,2014,483.070942805421
090-102  XX.External causes of mortality,Males,90,2013,402.62972797225535
090-102  XX.External causes of mortality,Males,90,2012,378.5237805215658
090-102  XX.External causes of mortality,Males,90,2011,341.18055555555554
090-102  XX.External causes of mortality,Males,90,2010,359.1059028943657
090-102  XX.External causes of mortality,Males,90,2009,264.05988404977376
090-102  XX.External causes of mortality,Males,90,2008,256.977237381592
090-102  XX.External causes of mortality,Males,90,2007,312.09240143369175
090-102  XX.External causes of mortality,Males,90,2006,291.02981430790857
090-102  XX.External causes of mortality,Males,90,2005,301.35610246107484
090-102  XX.External causes of mortality,Males,90,2004,267.8021028914758
090-102  XX.External causes of mortality,Males,90,2003,186.73324572930355
090-102  XX.External causes of mortality,Males,90,2002,184.59768657898906
090-102  XX.External causes of mortality,Males,90,2001,167.81108001317088
090-102  XX.External causes of mortality,Males,90,2000,172.53945918453843
090-102  XX.External causes of mortality,Males,90,1999,176.61569215392305
090-102  XX.External causes of mortality,Males,90,1998,178.80880256593014
090-102  XX.External causes of mortality,Males,90,1997,173.49803281834755
090-102  XX.External causes of mortality,Males,90,1996,158.32978829142232
090-102  XX.External causes of mortality,Males,90,1995,121.33157672849916
090-102  XX.External causes of mortality,Males,90,1994,128.24454933692965
090-102  XX.External causes of mortality,Males,90,1993,134.3338078291815
090-102  XX.External causes of mortality,Males,90,1992,89.17651725505752
090-102  XX.External causes of mortality,Males,90,1991,101.21790722761597
090-102  XX.External causes of mortality,Males,90,1990,100.18253299634934
090-102  XX.External causes of mortality,Males,90,1989,78.13903743315508
090-102  XX.External causes of mortality,Males,90,1988,66.14170107349298
090-102  XX.External causes of mortality,Males,90,1987,67.134170762789
090-102  XX.External causes of mortality,Males,90,1986,82.07510533064664
090-102  XX.External causes of mortality,Males,90,1985,66.084973330881
090-102  XX.External causes of mortality,Males,90,1984,89.1061841320342
090-102  XX.External causes of mortality,Males,90,1983,88.0904233456638
090-102  XX.External causes of mortality,Males,90,1982,73.01698859669537
090-102  XX.External causes of mortality,Males,90,1981,88.03964856949763
090-102  XX.External causes of mortality,Males,90,1980,79.07423067888185
090-102  XX.External causes of mortality,Males,95,2021,287.55208838065704
090-102  XX.External causes of mortality,Males,95,2020,285.32734136257415
090-102  XX.External causes of mortality,Males,95,2019,238.92720391807657
090-102  XX.External causes of mortality,Males,95,2018,215.22805004016985
090-102  XX.External causes of mortality,Males,95,2017,228.1145206824598
090-102  XX.External causes of mortality,Males,95,2016,187.0092817363987
090-102  XX.External causes of mortality,Males,95,2015,189.72681954137587
090-102  XX.External causes of mortality,Males,95,2014,141.49647887323943
090-102  XX.External causes of mortality,Males,95,2013,154.64278260869565
090-102  XX.External causes of mortality,Males,95,2012,129.56874591770085
090-102  XX.External causes of mortality,Males,95,2011,98.37984496124031
090-102  XX.External causes of mortality,Males,95,2010,114.49963476990504
090-102  XX.External causes of mortality,Males,95,2009,107.41328698339127
090-102  XX.External causes of mortality,Males,95,2008,78.19624540352235
090-102  XX.External causes of mortality,Males,95,2007,99.40342298288509
090-102  XX.External causes of mortality,Males,95,2006,102.54099447513812
090-102  XX.External causes of mortality,Males,95,2005,78.18713195201745
090-102  XX.External causes of mortality,Males,95,2004,94.35471698113207
090-102  XX.External causes of mortality,Males,95,2003,79.23362147406733
090-102  XX.External causes of mortality,Males,95,2002,46.23164590511529
090-102  XX.External causes of mortality,Males,95,2001,40.21199442119944
090-102  XX.External causes of mortality,Males,95,2000,41.21629542790152
090-102  XX.External causes of mortality,Males,95,1999,44.14434834476588
090-102  XX.External causes of mortality,Males,95,1998,47.191236306729266
090-102  XX.External causes of mortality,Males,95,1997,56.29085872576177
090-102  XX.External causes of mortality,Males,95,1996,44.11671087533156
090-102  XX.External causes of mortality,Males,95,1995,36.15810276679842
090-102  XX.External causes of mortality,Males,95,1994,39.08736559139785
090-102  XX.External causes of mortality,Males,95,1993,30.089197224975223
090-102  XX.External causes of mortality,Males,95,1992,33.017268445839875
090-102  XX.External causes of mortality,Males,95,1991,21.06386213887481
090-102  XX.External causes of mortality,Males,95,1990,25.069252077562325
090-102  XX.External causes of mortality,Males,95,1989,16.030094043887146
090-102  XX.External causes of mortality,Males,95,1988,15.02828409805154
090-102  XX.External causes of mortality,Males,95,1987,15.030906593406593
090-102  XX.External causes of mortality,Males,95,1986,12.01720430107527
090-102  XX.External causes of mortality,Males,95,1985,16.03401842664777
090-102  XX.External causes of mortality,Males,95,1984,16.063694267515924
090-102  XX.External causes of mortality,Males,95,1983,19.031327287716405
090-102  XX.External causes of mortality,Males,95,1982,29.025618374558302
090-102  XX.External causes of mortality,Males,95,1981,26
090-102  XX.External causes of mortality,Males,95,1980,16
090-102  XX.External causes of mortality,Females,0,2021,9.173652694610778
090-102  XX.External causes of mortality,Females,0,2020,26.863636363636363
090-102  XX.External causes of mortality,Females,0,2019,11.703910614525139
090-102  XX.External causes of mortality,Females,0,2018,31.398058252427184
090-102  XX.External causes of mortality,Females,0,2017,11.261904761904763
090-102  XX.External causes of mortality,Females,0,2016,15.287735849056604
090-102  XX.External causes of mortality,Females,0,2015,29.57207207207207
090-102  XX.External causes of mortality,Females,0,2014,23.404255319148938
090-102  XX.External causes of mortality,Females,0,2013,16.488888888888887
090-102  XX.External causes of mortality,Females,0,2012,23.15018315018315
090-102  XX.External causes of mortality,Females,0,2011,19.024615384615384
090-102  XX.External causes of mortality,Females,0,2010,31.21037463976945
090-102  XX.External causes of mortality,Females,0,2009,31.44736842105263
090-102  XX.External causes of mortality,Females,0,2008,26.783561643835615
090-102  XX.External causes of mortality,Females,0,2007,20.590504451038576
090-102  XX.External causes of mortality,Females,0,2006,20.86705202312139
090-102  XX.External causes of mortality,Females,0,2005,18.1455525606469
090-102  XX.External causes of mortality,Females,0,2004,40.22010869565217
090-102  XX.External causes of mortality,Females,0,2003,37.46410256410256
090-102  XX.External causes of mortality,Females,0,2002,25.93048128342246
090-102  XX.External causes of mortality,Females,0,2001,30.808383233532933
090-102  XX.External causes of mortality,Females,0,2000,28.71323529411765
090-102  XX.External causes of mortality,Females,0,1999,34.21800947867298
090-102  XX.External causes of mortality,Females,0,1998,35.033557046979865
090-102  XX.External causes of mortality,Females,0,1997,32.69296375266524
090-102  XX.External causes of mortality,Females,0,1996,17.25
090-102  XX.External causes of mortality,Females,0,1995,47.605313092979124
090-102  XX.External causes of mortality,Females,0,1994,47.217317487266556
090-102  XX.External causes of mortality,Females,0,1993,62.077155824508324
090-102  XX.External causes of mortality,Females,0,1992,88.11747851002865
090-102  XX.External causes of mortality,Females,0,1991,64.02739726027397
090-102  XX.External causes of mortality,Females,0,1990,92.17992177314211
090-102  XX.External causes of mortality,Females,0,1989,105.4823677581864
090-102  XX.External causes of mortality,Females,0,1988,74.95737704918032
090-102  XX.External causes of mortality,Females,0,1987,116.48268156424581
090-102  XX.External causes of mortality,Females,0,1986,111.06017191977077
090-102  XX.External causes of mortality,Females,0,1985,86.55917159763314
090-102  XX.External causes of mortality,Females,0,1984,123.73753280839895
090-102  XX.External causes of mortality,Females,0,1983,120.65254901960785
090-102  XX.External causes of mortality,Females,0,1982,156.85011185682328
090-102  XX.External causes of mortality,Females,0,1981,167.14532183145323
090-102  XX.External causes of mortality,Females,0,1980,138.26844014510277
090-102  XX.External causes of mortality,Females,1,2021,19.226190476190474
090-102  XX.External causes of mortality,Females,1,2020,10.142857142857142
090-102  XX.External causes of mortality,Females,1,2019,22.19298245614035
090-102  XX.External causes of mortality,Females,1,2018,15
090-102  XX.External causes of mortality,Females,1,2017,19
090-102  XX.External causes of mortality,Females,1,2016,23.4070796460177
090-102  XX.External causes of mortality,Females,1,2015,15.872093023255815
090-102  XX.External causes of mortality,Females,1,2014,15.663716814159292
090-102  XX.External causes of mortality,Females,1,2013,29.21323529411765
090-102  XX.External causes of mortality,Females,1,2012,21.60431654676259
090-102  XX.External causes of mortality,Females,1,2011,22.619718309859156
090-102  XX.External causes of mortality,Females,1,2010,37.91358024691358
090-102  XX.External causes of mortality,Females,1,2009,24.568047337278106
090-102  XX.External causes of mortality,Females,1,2008,32.6
090-102  XX.External causes of mortality,Females,1,2007,47
090-102  XX.External causes of mortality,Females,1,2006,31.59235668789809
090-102  XX.External causes of mortality,Females,1,2005,40.77922077922078
090-102  XX.External causes of mortality,Females,1,2004,37.865497076023395
090-102  XX.External causes of mortality,Females,1,2003,42.214285714285715
090-102  XX.External causes of mortality,Females,1,2002,37.213872832369944
090-102  XX.External causes of mortality,Females,1,2001,48
090-102  XX.External causes of mortality,Females,1,2000,45.106918238993714
090-102  XX.External causes of mortality,Females,1,1999,45.225
090-102  XX.External causes of mortality,Females,1,1998,51.26288659793814
090-102  XX.External causes of mortality,Females,1,1997,50.69444444444444
090-102  XX.External causes of mortality,Females,1,1996,53.45106382978724
090-102  XX.External causes of mortality,Females,1,1995,55
090-102  XX.External causes of mortality,Females,1,1994,61.76569037656904
090-102  XX.External causes of mortality,Females,1,1993,72.7448275862069
090-102  XX.External causes of mortality,Females,1,1992,64
090-102  XX.External causes of mortality,Females,1,1991,55.193661971830984
090-102  XX.External causes of mortality,Females,1,1990,81.5
090-102  XX.External causes of mortality,Females,1,1989,95.59375
090-102  XX.External causes of mortality,Females,1,1988,93
090-102  XX.External causes of mortality,Females,1,1987,105
090-102  XX.External causes of mortality,Females,1,1986,85
090-102  XX.External causes of mortality,Females,1,1985,122
090-102  XX.External causes of mortality,Females,1,1984,121.24643584521385
090-102  XX.External causes of mortality,Females,1,1983,125
090-102  XX.External causes of mortality,Females,1,1982,130
090-102  XX.External causes of mortality,Females,1,1981,146
090-102  XX.External causes of mortality,Females,1,1980,159
090-102  XX.External causes of mortality,Females,5,2021,13.156626506024097
090-102  XX.External causes of mortality,Females,5,2020,7.098591549295775
090-102  XX.External causes of mortality,Females,5,2019,12
090-102  XX.External causes of mortality,Females,5,2018,11
090-102  XX.External causes of mortality,Females,5,2017,8
090-102  XX.External causes of mortality,Females,5,2016,9.257142857142858
090-102  XX.External causes of mortality,Females,5,2015,7.083333333333333
090-102  XX.External causes of mortality,Females,5,2014,14.746666666666666
090-102  XX.External causes of mortality,Females,5,2013,14.141414141414142
090-102  XX.External causes of mortality,Females,5,2012,19.195876288659793
090-102  XX.External causes of mortality,Females,5,2011,7.172839506172839
090-102  XX.External causes of mortality,Females,5,2010,18
090-102  XX.External causes of mortality,Females,5,2009,15.161290322580646
090-102  XX.External causes of mortality,Females,5,2008,22
090-102  XX.External causes of mortality,Females,5,2007,29
090-102  XX.External causes of mortality,Females,5,2006,12.157894736842104
090-102  XX.External causes of mortality,Females,5,2005,28.271844660194176
090-102  XX.External causes of mortality,Females,5,2004,24
090-102  XX.External causes of mortality,Females,5,2003,33
090-102  XX.External causes of mortality,Females,5,2002,32
090-102  XX.External causes of mortality,Females,5,2001,25.495049504950494
090-102  XX.External causes of mortality,Females,5,2000,31.801724137931036
090-102  XX.External causes of mortality,Females,5,1999,33
090-102  XX.External causes of mortality,Females,5,1998,33
090-102  XX.External causes of mortality,Females,5,1997,38.52054794520548
090-102  XX.External causes of mortality,Females,5,1996,41.2751677852349
090-102  XX.External causes of mortality,Females,5,1995,45.3
090-102  XX.External causes of mortality,Females,5,1994,59
090-102  XX.External causes of mortality,Females,5,1993,49.544444444444444
090-102  XX.External causes of mortality,Females,5,1992,65
090-102  XX.External causes of mortality,Females,5,1991,57.28934010152284
090-102  XX.External causes of mortality,Females,5,1990,73.31601731601732
090-102  XX.External causes of mortality,Females,5,1989,87.35655737704919
090-102  XX.External causes of mortality,Females,5,1988,84.35146443514644
090-102  XX.External causes of mortality,Females,5,1987,81
090-102  XX.External causes of mortality,Females,5,1986,111
090-102  XX.External causes of mortality,Females,5,1985,86
090-102  XX.External causes of mortality,Females,5,1984,91
090-102  XX.External causes of mortality,Females,5,1983,102
090-102  XX.External causes of mortality,Females,5,1982,91
090-102  XX.External causes of mortality,Females,5,1981,110.57142857142857
090-102  XX.External causes of mortality,Females,5,1980,150
090-102  XX.External causes of mortality,Females,10,2021,23.726315789473684
090-102  XX.External causes of mortality,Females,10,2020,19
090-102  XX.External causes of mortality,Females,10,2019,17
090-102  XX.External causes of mortality,Females,10,2018,14.311111111111112
090-102  XX.External causes of mortality,Females,10,2017,22.22680412371134
090-102  XX.External causes of mortality,Females,10,2016,15.202702702702704
090-102  XX.External causes of mortality,Females,10,2015,14
090-102  XX.External causes of mortality,Females,10,2014,19
090-102  XX.External causes of mortality,Females,10,2013,22
090-102  XX.External causes of mortality,Females,10,2012,13
090-102  XX.External causes of mortality,Females,10,2011,15.14423076923077
090-102  XX.External causes of mortality,Females,10,2010,12.141176470588235
090-102  XX.External causes of mortality,Females,10,2009,14
090-102  XX.External causes of mortality,Females,10,2008,25
090-102  XX.External causes of mortality,Females,10,2007,27
090-102  XX.External causes of mortality,Females,10,2006,20.185185185185187
090-102  XX.External causes of mortality,Females,10,2005,26.764705882352942
090-102  XX.External causes of mortality,Females,10,2004,35.63636363636363
090-102  XX.External causes of mortality,Females,10,2003,33
090-102  XX.External causes of mortality,Females,10,2002,36.29752066115702
090-102  XX.External causes of mortality,Females,10,2001,35.5
090-102  XX.External causes of mortality,Females,10,2000,50
090-102  XX.External causes of mortality,Females,10,1999,45.63380281690141
090-102  XX.External causes of mortality,Females,10,1998,54.675
090-102  XX.External causes of mortality,Females,10,1997,55.63953488372093
090-102  XX.External causes of mortality,Females,10,1996,56.30601092896175
090-102  XX.External causes of mortality,Females,10,1995,53
090-102  XX.External causes of mortality,Females,10,1994,48.24120603015076
090-102  XX.External causes of mortality,Females,10,1993,63.005405405405405
090-102  XX.External causes of mortality,Females,10,1992,93
090-102  XX.External causes of mortality,Females,10,1991,99
090-102  XX.External causes of mortality,Females,10,1990,116.1311475409836
090-102  XX.External causes of mortality,Females,10,1989,107
090-102  XX.External causes of mortality,Females,10,1988,83
090-102  XX.External causes of mortality,Females,10,1987,85.31365313653137
090-102  XX.External causes of mortality,Females,10,1986,82
090-102  XX.External causes of mortality,Females,10,1985,104
090-102  XX.External causes of mortality,Females,10,1984,87
090-102  XX.External causes of mortality,Females,10,1983,86
090-102  XX.External causes of mortality,Females,10,1982,85
090-102  XX.External causes of mortality,Females,10,1981,106
090-102  XX.External causes of mortality,Females,10,1980,106.83246073298429
090-102  XX.External causes of mortality,Females,15,2021,48.36363636363637
090-102  XX.External causes of mortality,Females,15,2020,42.30882352941177
090-102  XX.External causes of mortality,Females,15,2019,52
090-102  XX.External causes of mortality,Females,15,2018,47.326388888888886
090-102  XX.External causes of mortality,Females,15,2017,54
090-102  XX.External causes of mortality,Females,15,2016,56
090-102  XX.External causes of mortality,Females,15,2015,47
090-102  XX.External causes of mortality,Females,15,2014,47.77049180327869
090-102  XX.External causes of mortality,Females,15,2013,49
090-102  XX.External causes of mortality,Females,15,2012,53.71621621621622
090-102  XX.External causes of mortality,Females,15,2011,58.63387978142077
090-102  XX.External causes of mortality,Females,15,2010,54.35761589403973
090-102  XX.External causes of mortality,Females,15,2009,71
090-102  XX.External causes of mortality,Females,15,2008,93.68036529680366
090-102  XX.External causes of mortality,Females,15,2007,91.9238578680203
090-102  XX.External causes of mortality,Females,15,2006,101.49753694581281
090-102  XX.External causes of mortality,Females,15,2005,104.44635193133047
090-102  XX.External causes of mortality,Females,15,2004,147.5632183908046
090-102  XX.External causes of mortality,Females,15,2003,141.9757785467128
090-102  XX.External causes of mortality,Females,15,2002,129.9699248120301
090-102  XX.External causes of mortality,Females,15,2001,144.51063829787233
090-102  XX.External causes of mortality,Females,15,2000,175.52238805970148
090-102  XX.External causes of mortality,Females,15,1999,181.53235294117647
090-102  XX.External causes of mortality,Females,15,1998,204.06005221932114
090-102  XX.External causes of mortality,Females,15,1997,185.29198966408268
090-102  XX.External causes of mortality,Females,15,1996,181.41361256544502
090-102  XX.External causes of mortality,Females,15,1995,198.61333333333334
090-102  XX.External causes of mortality,Females,15,1994,186.51226158038148
090-102  XX.External causes of mortality,Females,15,1993,235.03050108932462
090-102  XX.External causes of mortality,Females,15,1992,251.62105263157895
090-102  XX.External causes of mortality,Females,15,1991,311.5738007380074
090-102  XX.External causes of mortality,Females,15,1990,331.30877192982456
090-102  XX.External causes of mortality,Females,15,1989,358.21635434412264
090-102  XX.External causes of mortality,Females,15,1988,321.7744916820702
090-102  XX.External causes of mortality,Females,15,1987,315.04492512479203
090-102  XX.External causes of mortality,Females,15,1986,270.5084112149533
090-102  XX.External causes of mortality,Females,15,1985,222.9269311064718
090-102  XX.External causes of mortality,Females,15,1984,229.31285988483685
090-102  XX.External causes of mortality,Females,15,1983,253.3475935828877
090-102  XX.External causes of mortality,Females,15,1982,205.1076923076923
090-102  XX.External causes of mortality,Females,15,1981,236.46456692913387
