cause,sex,age,year,deaths,pop,mxc
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,2010,16.32532347504621,1962480.181129,8.31872017461821e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,2009,11.152249134948097,1988257.144948,5.609057743504182e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,2008,13.109060402684564,1982953.300473,6.610877018413706e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,2007,13.142633228840126,1945072.189489,6.756887122165319e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,2006,13.121684867394697,1890727.567676,6.940018801081586e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,2005,11.126436781609195,1840935.89688,6.043902343621074e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,2004,12.136752136752136,1784171.763053,6.802457245475197e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,2003,18.125173852573017,1739067.593073,1.0422351566304063e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,2002,17.09164420485175,1695487.651173,1.0080665696991146e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,2001,8.10062893081761,1659079.5312499998,4.88260434670926e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,2000,13.1340206185567,1650003,7.959998023371292e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1999,7.042424242424242,1645888.1875,4.278798703283264e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1998,15.09351620947631,1637798.40625,9.215735069638586e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1997,9.03688524590164,1615226.28125,5.594810678110145e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1996,12.02948402948403,1585845,7.585535805506862e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1995,10.052770448548811,1558490.6406249998,6.450324555377092e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1994,4.010762331838565,1526663.78125,2.6271418639110163e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1993,12.060362173038229,1493687.15625,8.074222317956166e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1992,12.156013001083425,1468273.9375,8.27911787481648e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1991,11.060373216245884,1439035.375,7.68596339492063e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1990,6.068649885583524,1404698.461276,4.32025096693769e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1989,6.037359900373599,1366015.147486,4.419687374246686e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1988,6.046875,1328150.1016489998,4.552855127212159e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1987,5.020463847203274,1294684.693869,3.877750212833874e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1986,7.101449275362318,1265380.116789,5.612107524956845e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1985,8.082474226804123,1240187.733913,6.517137692777015e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1984,5.037593984962406,1226763.242131,4.106410929146886e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1983,7.059914407988588,1231603.945006,5.73229278504316e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1982,10.18867924528302,1234079.709804,8.256094938066208e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,30,1981,7.199430199430199,1226589.384306,5.86947049399389e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2021,15,1574519.5476759998,9.526715639789985e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2020,13.114874815905743,1638979.386531,8.001854644227208e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2019,6.038155802861685,1693761.9274320002,3.5649377312527298e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2018,7.061493411420205,1748597.4796910002,4.038375608701016e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2017,5.027322404371585,1809580.989967,2.7781693288363206e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2016,9.108870967741936,1868341.37298,4.87537828978936e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2015,7.0665760869565215,1917389.783077,3.6855187971306388e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2014,11.1151832460733,1954314.735528,5.687509306463013e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2013,9.111990950226245,1977170.485651,4.608601542636343e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2012,14.048,1985109.74514,7.076686835270794e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2011,12.066298342541437,1972082.549872,6.118556418099543e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2010,14.094064949608065,1946133.725831,7.2420845302343716e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2009,11.070138150903295,1917996.6211310003,5.7717193184498305e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2008,12.12966601178782,1885964.27518,6.431546011458855e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2007,13.050436469447138,1847315.232144,7.064542229915335e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2006,19.051724137931036,1803889.341767,1.056147053858022e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2005,12.065454545454546,1771487.4743350002,6.810917220842222e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2004,11.08349146110057,1741220.181442,6.3653589472652004e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2003,7.060034305317324,1714594.0642030002,4.117612706538245e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2002,14.07394366197183,1671867.077928,8.418099649054716e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2001,14.061188811188812,1625311.75,8.65137953453472e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,2000,12.02152466367713,1597503.6875000002,7.525193686713871e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1999,15.083565459610028,1564619.953125,9.640402085812451e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1998,6.016822429906542,1530275.0625,3.931856812772535e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1997,11.019130434782609,1503394.828125,7.329498697641137e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1996,7.0113913751017085,1472282,4.7622611531633945e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1995,8.01863354037267,1429706.125,5.608588646406387e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1994,5.018165304268846,1381378.375,3.6327232241990514e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1993,15.072324011571842,1335737.421875,1.1283897392359147e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1992,8.040485829959515,1296496.5625,6.2017023897504665e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1991,7.020527859237537,1262376.4375000002,5.561358443239745e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1990,7.048611111111111,1235440.262813,5.7053435307847095e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1989,9.048439181916038,1222271.685531,7.40296882356811e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1988,6.018311291963378,1226272.915656,4.907807401702138e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1987,7.035860655737705,1226611.146454,5.736015587399166e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1986,7.071428571428571,1218509.478631,5.803343096988747e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1985,9.028969957081545,1222210.614323,7.387409216768111e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1984,3.042988741044012,1223431.447808,2.487257252129721e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1983,5.05,1204526.507414,4.1925187772262915e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1982,3.0401234567901234,1172835.950215,2.5921131222425603e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,35,1981,2.034669555796316,1133824.432654,1.794519060621813e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2021,10.0332502078138,1905821.952247,5.264526518851569e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2020,12.046948356807512,1949025.475342,6.181011233161848e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2019,7.035958904109589,1965397.720394,3.579916080649113e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2018,16.02582728006457,1961792.325031,8.168972360421143e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2017,10.031720856463124,1950808.593043,5.142339895486611e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2016,12.056872037914692,1936107.488971,6.227377408845551e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2015,10.03734129947722,1916118.347924,5.238372311580901e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2014,10.021881838074398,1898347.713939,5.2792656289923675e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2013,15.03358208955224,1887883.8688890005,7.96319219486702e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2012,8.051948051948052,1884069.853285,4.273699320600534e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2011,19.087155963302752,1872062.673473,1.01957889731826e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2010,14.01819363222872,1855380.395517,7.55542834563721e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2009,9.022684310018905,1843672.550251,4.893864861626618e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2008,12.021556886227543,1823308.617115,6.593264998247588e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2007,6.018564356435643,1780690.106238,3.3799055407517525e-06
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2006,17.091726618705035,1729228.339772,9.884019493318384e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2005,15.009398496240602,1687318.3672599995,8.895415819252917e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2004,11.068407960199004,1637192.187521,6.760603944096839e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2003,18.043347381095725,1590283.050982,1.1345997412192725e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2002,14.045572916666666,1548790.5579360002,9.06873614685806e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2001,7.01828870019595,1504342.6249999998,4.665352549055074e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,2000,19.04794952681388,1459474,1.3051242794879443e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1999,16.02124833997344,1408733.9375,1.1372799301197668e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1998,10.013898540653232,1360462.96875,7.360654990744842e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1997,9.012811387900356,1318673.046875,6.834758175469633e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1996,11.007175472928898,1282305.5,8.583894768390916e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1995,7.014532871972318,1249992.515625,5.611659897391491e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1994,10.014503263234229,1230830.28125,8.136380308310056e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1993,16.022614840989398,1229365,1.3033244675901297e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1992,16.011764705882353,1223513.625,1.3086707314667096e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1991,12.041237113402062,1210211.203125,9.949698930491846e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1990,6.022058823529412,1212964.013448,4.9647464860981046e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1989,6.012278308321965,1214410.986958,4.950777268066578e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1988,3.0082872928176796,1195725.937364,2.515866887900337e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1987,11.03843466107617,1164876.47894,9.476055925792913e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1986,4.027190332326284,1126550.0881790002,3.5747991807767665e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1985,4.003069838833461,1101547.097173,3.63404329157319e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1984,3.0122649223221587,1062121.766829,2.836082468505825e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1983,8.0265780730897,1003365.555937,7.999654787425929e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1982,5.029787234042553,983807.234783,5.112573943565257e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,40,1981,6.01848998459168,1017556.398537,5.9146500314329634e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2021,18.02584968884634,1958972.550618,9.201685691389446e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2020,19.03569751056834,1936353.791263,9.830691889291664e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2019,13.019268774703557,1904619.971125,6.835625464440278e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2018,19.064437984496124,1874740.68217,1.0169106674758433e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2017,20.037226617031177,1857871.980989,1.0785041607853287e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2016,16.030131826741997,1845017.39298,8.688336428552987e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2015,16.014394961763383,1833545.370671,8.734114365494425e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2014,20.02652519893899,1829463.77351,1.094666398368534e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2013,22.018900343642613,1824226.901958,1.207026402253417e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2012,10.004260758415,1805150.610962,5.542064300708701e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2011,11.018683651804672,1774286.0139710002,6.210207128412142e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2010,20.008587376556463,1743226.167897,1.1477906736963742e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2009,15.00613246116108,1706747.189621,8.79224090856323e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2008,20.008230452674898,1666261.1746200002,1.2007859726574906e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2007,24.030239395212096,1626364.6322310003,1.4775431609237655e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2006,7.009275618374558,1578311.420588,4.4409965783325904e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2005,19.04164839982464,1523037.235293,1.2502418167183833e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2004,12.03812982296868,1459138.8140359998,8.25016078468301e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2003,14.00609225413403,1400722.481726,9.999191443600895e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2002,14.006660323501428,1347004.84964,1.0398374086956586e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2001,14.013765978367749,1299880.5625,1.0780810470321767e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,2000,13.02713987473904,1265309.6875,1.0295613795922226e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1999,12.04895461499235,1244405.953125,9.682495157415917e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1998,15.023684210526316,1241673,1.209954972889506e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1997,12.006263048016702,1234476.96875,9.725789424952932e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1996,15.016085790884718,1220017.25,1.2308093013344458e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1995,4.004127966976264,1218844.453125,3.2851837301388744e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1994,12.01161665053243,1215482.40625,9.882180596583547e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1993,8.025,1192613.203125,6.728920977037754e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1992,11,1158546,9.494659685502345e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1991,8.004089979550102,1117622.625,7.161710760418886e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1990,5.008273579702151,1091410.599673,4.588807897964975e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1989,7.011320754716981,1051351.066704,6.668867304902792e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1988,6.006600660066007,992525.606412,6.051834452694867e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1987,3.0049559471365637,972990.118558,3.0883725228268473e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1986,4.006246746486205,1005246.606187,3.985337251405699e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1985,7.003664921465969,1031735.544422,6.788236539228248e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1984,6,1066324.538996,5.626804767757958e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1983,8.003589053387168,1134163.112003,7.056823633817847e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1982,4.008775778850373,1184188.985902,3.3852500120974164e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,45,1981,4.003224506247481,1198487.02498,3.340231827970174e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2021,25.04410467509556,1858951.14962,1.3472169336033916e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2020,23.019844693701465,1845334.51689,1.2474618820059535e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2019,32.038929440389296,1831035.777969,1.7497708032732787e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2018,35.020933014354064,1811264.915957,1.9335069489738555e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2017,31.027336860670193,1782616.50184,1.740550299441527e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2016,19.011111111111113,1750895.004272,1.0857938976766738e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2015,24.03531489111242,1722644.802913,1.3952565758459664e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2014,31.037827943868212,1691152.1848060002,1.83530661656146e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2013,20.01764705882353,1660326.6033160002,1.2056451434822725e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2012,22.02021439509954,1637315.9302289998,1.3448970958231457e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2011,10.008910008910007,1604585.045335,6.237693687853348e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2010,22.03485424588086,1557701.048075,1.4145752982006038e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2009,19.041732036397867,1504789.9301550002,1.2654079918275691e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2008,22.02816,1451568.969435,1.5175413958162875e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2007,21.02804674457429,1399398.222914,1.5026492388126011e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2006,13.009226401703335,1349875.037627,9.637356080435995e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2005,22.024480712166177,1306996.786646,1.685121259455055e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2004,16.02351212343865,1276388.685395,1.2553787342983147e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2003,15.027392257121988,1265185.453413,1.1877620167528539e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2002,15.005541189508682,1248908.911138,1.2014920428292647e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2001,10.01498127340824,1226842.296875,8.163218124218816e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,2000,8.01518026565465,1224470.4375,6.545834035829591e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1999,8,1219813.765625,6.558378193003105e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1998,15.016910935738444,1195787.78125,1.255817392618005e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1997,10.00386847195358,1160657,8.619142840609742e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1996,14.02190923317684,1118985,1.2530917959737476e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1995,11.008580343213728,1090525.671875,1.009474662277879e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1994,12.00952380952381,1047329.59375,1.1466804605915213e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1993,9.007320048800326,985235.234375,9.142304025001975e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1992,4.004924086992204,962677.25,4.160193966349785e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1991,10.007382798080473,990423.484375,1.0104145303456292e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1990,10.00716845878136,1014593.387572,9.863230513190396e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1989,6.010438413361169,1048942.509746,5.7299979336489935e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1988,7.008894536213469,1115962.234603,6.2805839829399425e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1987,5.004526252263126,1164882.474802,4.296164085663463e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1986,4.001226241569589,1179815.16723,3.3914009183012706e-06
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1985,7.00627802690583,1183338.269791,5.920773633175297e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1984,5.0029351335485766,1190152.89884,4.203607064625697e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1983,6.005040604872585,1185527.841002,5.065288555178228e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1982,4.006829823562891,1170569.00682,3.4229761767296025e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,50,1981,6.006550218340611,1155955.800889,5.196176370862285e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2021,37.04451574092641,1755353.467597,2.1103735757356426e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2020,37.02794561933535,1725182.764498,2.146320168582827e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2019,40.09162848812995,1685660.973811,2.378392162540812e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2018,45.03796667369753,1643286.424039,2.7407252938291572e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2017,25.031840373593717,1612714.3333490002,1.5521558812968452e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2016,53.09345382411285,1579347.6016700002,3.361733273154808e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2015,32.03416613282084,1535242.203124,2.08658712401443e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2014,21.0339727293737,1486184.998139,1.4152997611813085e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2013,25.02986144290492,1440070.223775,1.7381000613492057e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2012,25.04404731940599,1399937.250373,1.788940705216126e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2011,18.01350675337669,1361180.402144,1.3233739425724578e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2010,18.02738336713996,1325408.359607,1.3601380462460116e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2009,22.035398230088497,1302868.830588,1.6912982882661843e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2008,15.019275250578255,1297218.897835,1.1578057701475635e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2007,15.01607286364854,1284209.381117,1.169285405047238e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2006,16.02654867256637,1261512.129381,1.2704236684930087e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2005,23.024804529522783,1252238.898245,1.8386910486323183e-5
